ID,title,subtitle,tags,Temperature,Conductivity,component1,component2,component3,component4,component5,component6,mol_ratio,wt_ratio,melting_temp,inorg_name,inorg_contain_ratio(wt),crystallinity,Tg,mp,reference,smiles1,type1,Mw1,smiles2,type2,Mw2,smiles3,type3,Mw3,smiles4,type4,Mw4,smiles5,type5,Mw5,smiles6,type6,Mw6
7838.0,lit_tr8800,,1.0,40.0,0.01021,LiPF6,EC,EMC,,,,,212.689869546087/314.924052181565/472.386078272348,,,,,,,10.1149/1.1403730,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,O=C1OCCO1,Solvent,88.062,CCOC(OC)=O,Solvent,104.105,,,,,,,,,
7839.0,lit_tr8801,,1.0,50.0,0.0119,LiPF6,EC,EMC,,,,,212.152246140558/315.139101543777/472.708652315665,,,,,,,10.1149/1.1403730,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,O=C1OCCO1,Solvent,88.062,CCOC(OC)=O,Solvent,104.105,,,,,,,,,
7840.0,lit_tr8802,,1.0,60.0,0.01335,LiPF6,EC,EMC,,,,,211.608046301933/315.356781479227/473.03517221884,,,,,,,10.1149/1.1403730,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,O=C1OCCO1,Solvent,88.062,CCOC(OC)=O,Solvent,104.105,,,,,,,,,
7841.0,lit_tr8803,,1.0,-40.0,0.000418945,LiPF6,EC,EMC,,,,,240.95209077257/303.619163690972/455.428745536458,,,,,,,10.1149/1.1403730,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,O=C1OCCO1,Solvent,88.062,CCOC(OC)=O,Solvent,104.105,,,,,,,,,
7842.0,lit_tr8804,,1.0,-30.0,0.00108,LiPF6,EC,EMC,,,,,240.969353909445/303.612258436222/455.418387654333,,,,,,,10.1149/1.1403730,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,O=C1OCCO1,Solvent,88.062,CCOC(OC)=O,Solvent,104.105,,,,,,,,,
7843.0,lit_tr8805,,1.0,-20.0,0.00186,LiPF6,EC,EMC,,,,,242.735948249634/302.905620700146/454.358431050219,,,,,,,10.1149/1.1403730,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,O=C1OCCO1,Solvent,88.062,CCOC(OC)=O,Solvent,104.105,,,,,,,,,
7844.0,lit_tr8806,,1.0,-10.0,0.00293,LiPF6,EC,EMC,,,,,241.017855103522/303.592857958591/455.389286937887,,,,,,,10.1149/1.1403730,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,O=C1OCCO1,Solvent,88.062,CCOC(OC)=O,Solvent,104.105,,,,,,,,,
7845.0,lit_tr8807,,1.0,0.0,0.004,LiPF6,EC,EMC,,,,,242.20983360202/303.116066559192/454.674099838788,,,,,,,10.1149/1.1403730,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,O=C1OCCO1,Solvent,88.062,CCOC(OC)=O,Solvent,104.105,,,,,,,,,
7846.0,lit_tr8808,,1.0,10.0,0.00554,LiPF6,EC,EMC,,,,,241.668099925805/303.332760029678/454.999140044517,,,,,,,10.1149/1.1403730,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,O=C1OCCO1,Solvent,88.062,CCOC(OC)=O,Solvent,104.105,,,,,,,,,
7847.0,lit_tr8809,,1.0,20.0,0.00688,LiPF6,EC,EMC,,,,,240.830426760309/303.667829295876/455.501743943814,,,,,,,10.1149/1.1403730,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,O=C1OCCO1,Solvent,88.062,CCOC(OC)=O,Solvent,104.105,,,,,,,,,
7848.0,lit_tr8810,,1.0,30.0,0.00845,LiPF6,EC,EMC,,,,,241.744550960537/303.302179615785/454.953269423678,,,,,,,10.1149/1.1403730,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,O=C1OCCO1,Solvent,88.062,CCOC(OC)=O,Solvent,104.105,,,,,,,,,
7849.0,lit_tr8811,,1.0,40.0,0.01018,LiPF6,EC,EMC,,,,,240.33472811576/303.866108753696/455.799163130544,,,,,,,10.1149/1.1403730,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,O=C1OCCO1,Solvent,88.062,CCOC(OC)=O,Solvent,104.105,,,,,,,,,
7850.0,lit_tr8812,,1.0,50.0,0.01159,LiPF6,EC,EMC,,,,,240.953734880843/303.618506047663/455.427759071494,,,,,,,10.1149/1.1403730,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,O=C1OCCO1,Solvent,88.062,CCOC(OC)=O,Solvent,104.105,,,,,,,,,
7851.0,lit_tr8813,,1.0,60.0,0.01304,LiPF6,EC,EMC,,,,,242.155578028985/303.137768788406/454.706653182609,,,,,,,10.1149/1.1403730,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,O=C1OCCO1,Solvent,88.062,CCOC(OC)=O,Solvent,104.105,,,,,,,,,
7852.0,lit_tr8814,,1.0,-40.0,0.000152964,LiPF6,EC,EMC,,,,,244.548210135869/302.180715945652/453.271073918479,,,,,,,10.1149/1.1403730,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,O=C1OCCO1,Solvent,88.062,CCOC(OC)=O,Solvent,104.105,,,,,,,,,
7853.0,lit_tr8815,,1.0,-30.0,0.000703633,LiPF6,EC,EMC,,,,,245.68345991122/301.726616035512/452.589924053268,,,,,,,10.1149/1.1403730,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,O=C1OCCO1,Solvent,88.062,CCOC(OC)=O,Solvent,104.105,,,,,,,,,
7854.0,lit_tr8816,,1.0,-20.0,0.00153,LiPF6,EC,EMC,,,,,243.378475917004/302.648609633199/453.972914449798,,,,,,,10.1149/1.1403730,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,O=C1OCCO1,Solvent,88.062,CCOC(OC)=O,Solvent,104.105,,,,,,,,,
7855.0,lit_tr8817,,1.0,-10.0,0.00257,LiPF6,EC,EMC,,,,,245.650070211946/301.739971915222/452.609957872833,,,,,,,10.1149/1.1403730,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,O=C1OCCO1,Solvent,88.062,CCOC(OC)=O,Solvent,104.105,,,,,,,,,
7856.0,lit_tr8818,,1.0,0.0,0.00376,LiPF6,EC,EMC,,,,,244.769895844172/302.092041662331/453.138062493497,,,,,,,10.1149/1.1403730,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,O=C1OCCO1,Solvent,88.062,CCOC(OC)=O,Solvent,104.105,,,,,,,,,
7857.0,lit_tr8819,,1.0,10.0,0.00523,LiPF6,EC,EMC,,,,,245.029897600821/301.988040959672/452.982061439508,,,,,,,10.1149/1.1403730,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,O=C1OCCO1,Solvent,88.062,CCOC(OC)=O,Solvent,104.105,,,,,,,,,
7858.0,lit_tr8820,,1.0,20.0,0.00694,LiPF6,EC,EMC,,,,,244.712969143767/302.114812342493/453.17221851374,,,,,,,10.1149/1.1403730,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,O=C1OCCO1,Solvent,88.062,CCOC(OC)=O,Solvent,104.105,,,,,,,,,
7859.0,lit_tr8821,,1.0,30.0,0.0086,LiPF6,EC,EMC,,,,,244.397135430952/302.241145827619/453.361718741429,,,,,,,10.1149/1.1403730,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,O=C1OCCO1,Solvent,88.062,CCOC(OC)=O,Solvent,104.105,,,,,,,,,
7860.0,lit_tr8822,,1.0,40.0,0.01052,LiPF6,EC,EMC,,,,,243.790099750691/302.483960099724/453.725940149585,,,,,,,10.1149/1.1403730,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,O=C1OCCO1,Solvent,88.062,CCOC(OC)=O,Solvent,104.105,,,,,,,,,
7861.0,lit_tr8823,,1.0,50.0,0.01218,LiPF6,EC,EMC,,,,,244.905644129749/302.037742348101/453.056613522151,,,,,,,10.1149/1.1403730,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,O=C1OCCO1,Solvent,88.062,CCOC(OC)=O,Solvent,104.105,,,,,,,,,
7862.0,lit_tr8824,,1.0,60.0,0.0141,LiPF6,EC,EMC,,,,,244.871159686235/302.051536125506/453.077304188259,,,,,,,10.1149/1.1403730,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,O=C1OCCO1,Solvent,88.062,CCOC(OC)=O,Solvent,104.105,,,,,,,,,
7527.0,lit_tr8489,,1.0,-30.0,0.00183,LiPF6,EC,EMC,,,,,82.2740124223602/458.86299378882/458.86299378882,,,,,,,10.1149/1.1403730 ,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,O=C1OCCO1,Solvent,88.062,CCOC(OC)=O,Solvent,104.105,,,,,,,,,
7528.0,lit_tr8490,,1.0,-20.0,0.00278,LiPF6,EC,EMC,,,,,82.4627142857142/458.768642857143/458.768642857143,,,,,,,10.1149/1.1403730 ,F[P-](F)(F)(F)(F)F,Li Salt,151.90300000000002,O=C1OCCO1,Solvent,88.062,CCOC(OC)=O,Solvent,104.105,,,,,,,,,
6629.0,lit_tr7591,,1.0,60.18333,0.02578,LiBF4,EMIMBF4,,,,,1/0.653634389048846,,,,,,,,10.1149/1.1568939 ,F[B-](F)(F)F,Li Salt,93.74500000000002,polymer_EMIMBF4,Ionic Liquid,198.095141632,,,,,,,,,,,,
6630.0,lit_tr7592,,1.0,39.5093,0.0149,LiBF4,EMIMBF4,,,,,1/0.653634389048846,,,,,,,,10.1149/1.1568939 ,F[B-](F)(F)F,Li Salt,93.74500000000002,polymer_EMIMBF4,Ionic Liquid,198.095141632,,,,,,,,,,,,
6631.0,lit_tr7593,,1.0,19.61054,0.00734,LiBF4,EMIMBF4,,,,,1/0.653634389048846,,,,,,,,10.1149/1.1568939 ,F[B-](F)(F)F,Li Salt,93.74500000000002,polymer_EMIMBF4,Ionic Liquid,198.095141632,,,,,,,,,,,,
6632.0,lit_tr7594,,1.0,0.65952,0.00279,LiBF4,EMIMBF4,,,,,1/0.653634389048846,,,,,,,,10.1149/1.1568939 ,F[B-](F)(F)F,Li Salt,93.74500000000002,polymer_EMIMBF4,Ionic Liquid,198.095141632,,,,,,,,,,,,
6633.0,lit_tr7595,,1.0,-20.05509,0.000625946,LiBF4,EMIMBF4,,,,,1/0.653634389048846,,,,,,,,10.1149/1.1568939 ,F[B-](F)(F)F,Li Salt,93.74500000000002,polymer_EMIMBF4,Ionic Liquid,198.095141632,,,,,,,,,,,,
791.0,lit_tr791,,1.0,80.44354,1.04149e-05,skn8,,,,,,1,,,,,,-59.3,,10.1149/1.1710894,polymer_skn8,Polymer Electrolyte,9949.4039363871,,,,,,,,,,,,,,,
792.0,lit_tr792,,1.0,70.49497,6.02693e-06,skn8,,,,,,1,,,,,,-59.3,,10.1149/1.1710894,polymer_skn8,Polymer Electrolyte,9949.4039363871,,,,,,,,,,,,,,,
793.0,lit_tr793,,1.0,60.00243,2.83562e-06,skn8,,,,,,1,,,,,,-59.3,,10.1149/1.1710894,polymer_skn8,Polymer Electrolyte,9949.4039363871,,,,,,,,,,,,,,,
794.0,lit_tr794,,1.0,49.36708,1.64092e-06,skn8,,,,,,1,,,,,,-59.3,,10.1149/1.1710894,polymer_skn8,Polymer Electrolyte,9949.4039363871,,,,,,,,,,,,,,,
795.0,lit_tr795,,1.0,39.80809,9.35638e-07,skn8,,,,,,1,,,,,,-59.3,,10.1149/1.1710894,polymer_skn8,Polymer Electrolyte,9949.4039363871,,,,,,,,,,,,,,,
796.0,lit_tr796,,1.0,29.89904,4.88207e-07,skn8,,,,,,1,,,,,,-59.3,,10.1149/1.1710894,polymer_skn8,Polymer Electrolyte,9949.4039363871,,,,,,,,,,,,,,,
797.0,lit_tr797,,1.0,24.71461,3.42381e-07,skn8,,,,,,1,,,,,,-59.3,,10.1149/1.1710894,polymer_skn8,Polymer Electrolyte,9949.4039363871,,,,,,,,,,,,,,,
798.0,lit_tr798,,1.0,80.13823,1.02621e-05,skn9,,,,,,1,,,,,,-51.1,,10.1149/1.1710894,polymer_skn9,Polymer Electrolyte,14185.2554990911,,,,,,,,,,,,,,,
799.0,lit_tr799,,1.0,70.2066,6.88464e-06,skn9,,,,,,1,,,,,,-51.1,,10.1149/1.1710894,polymer_skn9,Polymer Electrolyte,14185.2554990911,,,,,,,,,,,,,,,
800.0,lit_tr800,,1.0,60.07026,4.22672e-06,skn9,,,,,,1,,,,,,-51.1,,10.1149/1.1710894,polymer_skn9,Polymer Electrolyte,14185.2554990911,,,,,,,,,,,,,,,
801.0,lit_tr801,,1.0,49.87632,2.87786e-06,skn9,,,,,,1,,,,,,-51.1,,10.1149/1.1710894,polymer_skn9,Polymer Electrolyte,14185.2554990911,,,,,,,,,,,,,,,
802.0,lit_tr802,,1.0,40.22756,1.79313e-06,skn9,,,,,,1,,,,,,-51.1,,10.1149/1.1710894,polymer_skn9,Polymer Electrolyte,14185.2554990911,,,,,,,,,,,,,,,
803.0,lit_tr803,,1.0,30.63027,1.10086e-06,skn9,,,,,,1,,,,,,-51.1,,10.1149/1.1710894,polymer_skn9,Polymer Electrolyte,14185.2554990911,,,,,,,,,,,,,,,
804.0,lit_tr804,,1.0,24.98591,8.19074e-07,skn9,,,,,,1,,,,,,-51.1,,10.1149/1.1710894,polymer_skn9,Polymer Electrolyte,14185.2554990911,,,,,,,,,,,,,,,
805.0,lit_tr805,,1.0,80.74937,4.84611e-05,skn10,,,,,,1,,,,,,-27.6,,10.1149/1.1710894,polymer_skn10,Polymer Electrolyte,5612.5225001991,,,,,,,,,,,,,,,
806.0,lit_tr806,,1.0,70.71157,3.15644e-05,skn10,,,,,,1,,,,,,-27.6,,10.1149/1.1710894,polymer_skn10,Polymer Electrolyte,5612.5225001991,,,,,,,,,,,,,,,
807.0,lit_tr807,,1.0,60.13812,1.88139e-05,skn10,,,,,,1,,,,,,-27.6,,10.1149/1.1710894,polymer_skn10,Polymer Electrolyte,5612.5225001991,,,,,,,,,,,,,,,
808.0,lit_tr808,,1.0,50.0677,1.01115e-05,skn10,,,,,,1,,,,,,-27.6,,10.1149/1.1710894,polymer_skn10,Polymer Electrolyte,5612.5225001991,,,,,,,,,,,,,,,
809.0,lit_tr809,,1.0,40.28757,4.61877e-06,skn10,,,,,,1,,,,,,-27.6,,10.1149/1.1710894,polymer_skn10,Polymer Electrolyte,5612.5225001991,,,,,,,,,,,,,,,
810.0,lit_tr810,,1.0,30.5739,1.98863e-06,skn10,,,,,,1,,,,,,-27.6,,10.1149/1.1710894,polymer_skn10,Polymer Electrolyte,5612.5225001991,,,,,,,,,,,,,,,
811.0,lit_tr811,,1.0,25.14892,1.16793e-06,skn10,,,,,,1,,,,,,-27.6,,10.1149/1.1710894,polymer_skn10,Polymer Electrolyte,5612.5225001991,,,,,,,,,,,,,,,
812.0,lit_tr812,,1.0,80.74937,7.7777e-05,skn11,,,,,,1,,,,,,-50.0,,10.1149/1.1710894,polymer_skn11,Polymer Electrolyte,9480.0391444071,,,,,,,,,,,,,,,
813.0,lit_tr813,,1.0,70.63934,5.61822e-05,skn11,,,,,,1,,,,,,-50.0,,10.1149/1.1710894,polymer_skn11,Polymer Electrolyte,9480.0391444071,,,,,,,,,,,,,,,
814.0,lit_tr814,,1.0,60.40982,3.94009e-05,skn11,,,,,,1,,,,,,-50.0,,10.1149/1.1710894,polymer_skn11,Polymer Electrolyte,9480.0391444071,,,,,,,,,,,,,,,
815.0,lit_tr815,,1.0,50.32322,2.41896e-05,skn11,,,,,,1,,,,,,-50.0,,10.1149/1.1710894,polymer_skn11,Polymer Electrolyte,9480.0391444071,,,,,,,,,,,,,,,
816.0,lit_tr816,,1.0,40.34761,1.647e-05,skn11,,,,,,1,,,,,,-50.0,,10.1149/1.1710894,polymer_skn11,Polymer Electrolyte,9480.0391444071,,,,,,,,,,,,,,,
817.0,lit_tr817,,1.0,30.63027,8.98361e-06,skn11,,,,,,1,,,,,,-50.0,,10.1149/1.1710894,polymer_skn11,Polymer Electrolyte,9480.0391444071,,,,,,,,,,,,,,,
818.0,lit_tr818,,1.0,24.82307,5.93849e-06,skn11,,,,,,1,,,,,,-50.0,,10.1149/1.1710894,polymer_skn11,Polymer Electrolyte,9480.0391444071,,,,,,,,,,,,,,,
819.0,lit_tr819,,1.0,80.67286,7.89353e-05,skn12,,,,,,1,,,,,,-36.5,,10.1149/1.1710894,polymer_skn12,Polymer Electrolyte,13715.8907071111,,,,,,,,,,,,,,,
820.0,lit_tr820,,1.0,70.71157,6.7088e-05,skn12,,,,,,1,,,,,,-36.5,,10.1149/1.1710894,polymer_skn12,Polymer Electrolyte,13715.8907071111,,,,,,,,,,,,,,,
821.0,lit_tr821,,1.0,60.54584,4.775e-05,skn12,,,,,,1,,,,,,-36.5,,10.1149/1.1710894,polymer_skn12,Polymer Electrolyte,13715.8907071111,,,,,,,,,,,,,,,
822.0,lit_tr822,,1.0,50.38717,3.25116e-05,skn12,,,,,,1,,,,,,-36.5,,10.1149/1.1710894,polymer_skn12,Polymer Electrolyte,13715.8907071111,,,,,,,,,,,,,,,
823.0,lit_tr823,,1.0,40.34761,2.1176e-05,skn12,,,,,,1,,,,,,-36.5,,10.1149/1.1710894,polymer_skn12,Polymer Electrolyte,13715.8907071111,,,,,,,,,,,,,,,
824.0,lit_tr824,,1.0,30.51754,1.17225e-05,skn12,,,,,,1,,,,,,-36.5,,10.1149/1.1710894,polymer_skn12,Polymer Electrolyte,13715.8907071111,,,,,,,,,,,,,,,
825.0,lit_tr825,,1.0,25.09456,8.98361e-06,skn12,,,,,,1,,,,,,-36.5,,10.1149/1.1710894,polymer_skn12,Polymer Electrolyte,13715.8907071111,,,,,,,,,,,,,,,
826.0,lit_tr826,,1.0,79.79969,1.35629e-06,skn13,,,,,,1,,,,,,,,10.1149/1.1710894,polymer_skn13,Polymer Electrolyte,12636.4560158311,,,,,,,,,,,,,,,
827.0,lit_tr827,,1.0,70.46108,1.05806e-06,skn13,,,,,,1,,,,,,,,10.1149/1.1710894,polymer_skn13,Polymer Electrolyte,12636.4560158311,,,,,,,,,,,,,,,
828.0,lit_tr828,,1.0,59.4775,7.80112e-07,skn13,,,,,,1,,,,,,,,10.1149/1.1710894,polymer_skn13,Polymer Electrolyte,12636.4560158311,,,,,,,,,,,,,,,
829.0,lit_tr829,,1.0,49.68725,5.43618e-07,skn13,,,,,,1,,,,,,,,10.1149/1.1710894,polymer_skn13,Polymer Electrolyte,12636.4560158311,,,,,,,,,,,,,,,
830.0,lit_tr830,,1.0,39.73142,3.70362e-07,skn13,,,,,,1,,,,,,,,10.1149/1.1710894,polymer_skn13,Polymer Electrolyte,12636.4560158311,,,,,,,,,,,,,,,
831.0,lit_tr831,,1.0,30.31463,1.96842e-07,skn13,,,,,,1,,,,,,,,10.1149/1.1710894,polymer_skn13,Polymer Electrolyte,12636.4560158311,,,,,,,,,,,,,,,
832.0,lit_tr832,,1.0,24.6911,1.41893e-07,skn13,,,,,,1,,,,,,,,10.1149/1.1710894,polymer_skn13,Polymer Electrolyte,12636.4560158311,,,,,,,,,,,,,,,
2367.0,lit_tr2367,,1.0,80.0,3.24184e-07,s3-01,PEO5E+6,,,,,,10/90,,,,,,,10.1149/1.2116687,Fc4c(F)c(F)c(S[B-](Sc1c(F)c(F)c(F)c(F)c1F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc3c(F)c(F)c(F)c(F)c3F)c(F)c4F,Li Salt,814.2450000000002,polymer_PEO5E+6,Polymer Electrolyte,5226073.949215684,,,,,,,,,,,,
2368.0,lit_tr2368,,1.0,80.0,9.67413e-07,s3-01,PEO5E+6,,,,,,20/80,,,,,-53.5,,10.1149/1.2116687,Fc4c(F)c(F)c(S[B-](Sc1c(F)c(F)c(F)c(F)c1F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc3c(F)c(F)c(F)c(F)c3F)c(F)c4F,Li Salt,814.2450000000002,polymer_PEO5E+6,Polymer Electrolyte,5226073.949215684,,,,,,,,,,,,
2369.0,lit_tr2369,,1.0,80.0,3.18858e-06,s3-01,PEO5E+6,,,,,,40/60,,,,,,,10.1149/1.2116687,Fc4c(F)c(F)c(S[B-](Sc1c(F)c(F)c(F)c(F)c1F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc3c(F)c(F)c(F)c(F)c3F)c(F)c4F,Li Salt,814.2450000000002,polymer_PEO5E+6,Polymer Electrolyte,5226073.949215684,,,,,,,,,,,,
2370.0,lit_tr2370,,1.0,80.0,4.51519e-06,s3-01,PEO5E+6,,,,,,50/50,,,,,-53.8,,10.1149/1.2116687,Fc4c(F)c(F)c(S[B-](Sc1c(F)c(F)c(F)c(F)c1F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc3c(F)c(F)c(F)c(F)c3F)c(F)c4F,Li Salt,814.2450000000002,polymer_PEO5E+6,Polymer Electrolyte,5226073.949215684,,,,,,,,,,,,
2371.0,lit_tr2371,,1.0,80.0,2.74694e-06,s3-01,PEO5E+6,,,,,,60/40,,,,,,,10.1149/1.2116687,Fc4c(F)c(F)c(S[B-](Sc1c(F)c(F)c(F)c(F)c1F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc3c(F)c(F)c(F)c(F)c3F)c(F)c4F,Li Salt,814.2450000000002,polymer_PEO5E+6,Polymer Electrolyte,5226073.949215684,,,,,,,,,,,,
2372.0,lit_tr2372,,1.0,80.0,1.0167e-06,s3-01,PEO5E+6,,,,,,80/20,,,,,-48.8,,10.1149/1.2116687,Fc4c(F)c(F)c(S[B-](Sc1c(F)c(F)c(F)c(F)c1F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc3c(F)c(F)c(F)c(F)c3F)c(F)c4F,Li Salt,814.2450000000002,polymer_PEO5E+6,Polymer Electrolyte,5226073.949215684,,,,,,,,,,,,
2373.0,lit_tr2373,,1.0,70.0,1.97226e-07,s3-01,PEO5E+6,,,,,,10/90,,,,,,,10.1149/1.2116687,Fc4c(F)c(F)c(S[B-](Sc1c(F)c(F)c(F)c(F)c1F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc3c(F)c(F)c(F)c(F)c3F)c(F)c4F,Li Salt,814.2450000000002,polymer_PEO5E+6,Polymer Electrolyte,5226073.949215684,,,,,,,,,,,,
2374.0,lit_tr2374,,1.0,70.0,6.83175e-07,s3-01,PEO5E+6,,,,,,20/80,,,,,-53.5,,10.1149/1.2116687,Fc4c(F)c(F)c(S[B-](Sc1c(F)c(F)c(F)c(F)c1F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc3c(F)c(F)c(F)c(F)c3F)c(F)c4F,Li Salt,814.2450000000002,polymer_PEO5E+6,Polymer Electrolyte,5226073.949215684,,,,,,,,,,,,
2375.0,lit_tr2375,,1.0,70.0,2.74694e-06,s3-01,PEO5E+6,,,,,,40/60,,,,,,,10.1149/1.2116687,Fc4c(F)c(F)c(S[B-](Sc1c(F)c(F)c(F)c(F)c1F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc3c(F)c(F)c(F)c(F)c3F)c(F)c4F,Li Salt,814.2450000000002,polymer_PEO5E+6,Polymer Electrolyte,5226073.949215684,,,,,,,,,,,,
2376.0,lit_tr2376,,1.0,70.0,3.03399e-06,s3-01,PEO5E+6,,,,,,50/50,,,,,-53.8,,10.1149/1.2116687,Fc4c(F)c(F)c(S[B-](Sc1c(F)c(F)c(F)c(F)c1F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc3c(F)c(F)c(F)c(F)c3F)c(F)c4F,Li Salt,814.2450000000002,polymer_PEO5E+6,Polymer Electrolyte,5226073.949215684,,,,,,,,,,,,
2377.0,lit_tr2377,,1.0,70.0,1.93986e-06,s3-01,PEO5E+6,,,,,,60/40,,,,,,,10.1149/1.2116687,Fc4c(F)c(F)c(S[B-](Sc1c(F)c(F)c(F)c(F)c1F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc3c(F)c(F)c(F)c(F)c3F)c(F)c4F,Li Salt,814.2450000000002,polymer_PEO5E+6,Polymer Electrolyte,5226073.949215684,,,,,,,,,,,,
2378.0,lit_tr2378,,1.0,70.0,4.36805e-07,s3-01,PEO5E+6,,,,,,80/20,,,,,-48.8,,10.1149/1.2116687,Fc4c(F)c(F)c(S[B-](Sc1c(F)c(F)c(F)c(F)c1F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc3c(F)c(F)c(F)c(F)c3F)c(F)c4F,Li Salt,814.2450000000002,polymer_PEO5E+6,Polymer Electrolyte,5226073.949215684,,,,,,,,,,,,
2379.0,lit_tr2379,,1.0,60.0,6.39374e-09,s3-01,PEO5E+6,,,,,,10/90,,,,,,,10.1149/1.2116687,Fc4c(F)c(F)c(S[B-](Sc1c(F)c(F)c(F)c(F)c1F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc3c(F)c(F)c(F)c(F)c3F)c(F)c4F,Li Salt,814.2450000000002,polymer_PEO5E+6,Polymer Electrolyte,5226073.949215684,,,,,,,,,,,,
2380.0,lit_tr2380,,1.0,60.0,1.56403e-08,s3-01,PEO5E+6,,,,,,20/80,,,,,-53.5,,10.1149/1.2116687,Fc4c(F)c(F)c(S[B-](Sc1c(F)c(F)c(F)c(F)c1F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc3c(F)c(F)c(F)c(F)c3F)c(F)c4F,Li Salt,814.2450000000002,polymer_PEO5E+6,Polymer Electrolyte,5226073.949215684,,,,,,,,,,,,
2381.0,lit_tr2381,,1.0,60.0,1.39279e-07,s3-01,PEO5E+6,,,,,,40/60,,,,,,,10.1149/1.2116687,Fc4c(F)c(F)c(S[B-](Sc1c(F)c(F)c(F)c(F)c1F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc3c(F)c(F)c(F)c(F)c3F)c(F)c4F,Li Salt,814.2450000000002,polymer_PEO5E+6,Polymer Electrolyte,5226073.949215684,,,,,,,,,,,,
2382.0,lit_tr2382,,1.0,60.0,7.93014e-07,s3-01,PEO5E+6,,,,,,50/50,,,,,-53.8,,10.1149/1.2116687,Fc4c(F)c(F)c(S[B-](Sc1c(F)c(F)c(F)c(F)c1F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc3c(F)c(F)c(F)c(F)c3F)c(F)c4F,Li Salt,814.2450000000002,polymer_PEO5E+6,Polymer Electrolyte,5226073.949215684,,,,,,,,,,,,
2383.0,lit_tr2383,,1.0,60.0,4.66729e-08,s3-01,PEO5E+6,,,,,,60/40,,,,,,,10.1149/1.2116687,Fc4c(F)c(F)c(S[B-](Sc1c(F)c(F)c(F)c(F)c1F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc3c(F)c(F)c(F)c(F)c3F)c(F)c4F,Li Salt,814.2450000000002,polymer_PEO5E+6,Polymer Electrolyte,5226073.949215684,,,,,,,,,,,,
2384.0,lit_tr2384,,1.0,60.0,2.57082e-08,s3-01,PEO5E+6,,,,,,80/20,,,,,-48.8,,10.1149/1.2116687,Fc4c(F)c(F)c(S[B-](Sc1c(F)c(F)c(F)c(F)c1F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc3c(F)c(F)c(F)c(F)c3F)c(F)c4F,Li Salt,814.2450000000002,polymer_PEO5E+6,Polymer Electrolyte,5226073.949215684,,,,,,,,,,,,
2385.0,lit_tr2385,,1.0,50.0,6.83175e-10,s3-01,PEO5E+6,,,,,,10/90,,,,,,,10.1149/1.2116687,Fc4c(F)c(F)c(S[B-](Sc1c(F)c(F)c(F)c(F)c1F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc3c(F)c(F)c(F)c(F)c3F)c(F)c4F,Li Salt,814.2450000000002,polymer_PEO5E+6,Polymer Electrolyte,5226073.949215684,,,,,,,,,,,,
